OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName
USGS-MI,USGS Michigan Water Science Center,USGS-04104450,"BATTLE CREEK AT SHERWOOD RD NR BELLEVUE, MI",Stream,NA,04050003,NA,NA,NA,NA,42.4455938,-84.9813784,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105650,"SEVENMILE CREEK AT 48TH STREET NEAR AUGUSTA, MI",Stream,NA,04050003,14.4,sq mi,NA,NA,42.36781755,-85.2983322,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105680,"AUGUSTA CREEK NR HICKORY CORNERS, MI",Stream,NA,04050003,19.6,sq mi,NA,NA,42.41142738,-85.3441692,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105685,"HAMILTON LAKE OUTLET NR HICKORY CORNERS, MI",Stream,NA,04050003,7.69,sq mi,NA,NA,42.40670529,-85.3438912,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105700,"AUGUSTA CREEK NEAR AUGUSTA, MI",Stream,NA,04050003,38.9,sq mi,NA,NA,42.3533734,-85.3538894,24000,1,minutes,Interpolated from MAP.,NAD83,815,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105707,"KALAMAZOO RIVER NEAR AUGUSTA, MI",Stream,NA,04050003,NA,NA,NA,NA,42.32559639,-85.3588884,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105800,"GULL CREEK AT 37TH STREET NEAR GALESBURG, MI",Stream,NA,04050003,38.1,sq mi,NA,NA,42.31504108,-85.4011119,24000,1,seconds,Interpolated from MAP.,NAD83,820,feet,10,feet,Reported method of determination.,NGVD29,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105802,"GULL CREEK AT AUGUSTA DRIVE NR GALESBURG, MI",Stream,NA,04050003,39.9,sq mi,NA,NA,42.30115258,-85.3986113,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04105990,"COMSTOCK CREEK AT E. MAIN STREET NR KALAMAZOO, MI",Stream,NA,04050003,18.3,sq mi,NA,NA,42.302819,-85.5044489,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106000,"KALAMAZOO RIVER AT COMSTOCK, MI",Stream,NA,04050003,1010,sq mi,NA,NA,42.28559716,-85.513893,24000,1,minutes,Interpolated from MAP.,NAD83,755.6,feet,0.13,feet,GNSS2 - Level 2 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106020,"DAVIS CREEK AT N AVE E NEAR KALAMAZOO, MI",Stream,NA,04050003,NA,NA,NA,NA,42.2450423,-85.5383364,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106050,"DAVIS CREEK AT OLMSTEAD ROAD AT KALAMAZOO, MI",Stream,NA,04050003,15.2,sq mi,NA,NA,42.27420819,-85.5380598,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106140,"TRIB TO PORTAGE CK AT VANDERBILT AVE NR PORTAGE,MI",Stream,NA,04050003,2.63,sq mi,NA,NA,42.18670887,-85.631114,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106180,"PORTAGE CREEK AT PORTAGE, MI",Stream,NA,04050003,16.5,sq mi,NA,NA,42.20448688,-85.5911138,24000,1,minutes,Interpolated from MAP.,NAD83,850,feet,2.5,feet,Interpolated from topographic map.,NGVD29,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106190,"PORTAGE CREEK AT GARDEN LANE NR PORTAGE, MI",Stream,NA,04050003,18.6,sq mi,NA,NA,42.2105979,-85.58639169,24000,1,seconds,Interpolated from MAP.,NAD83,833.12,feet,0.01,feet,Reported method of determination.,NGVD29,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106200,"UPJOHN DISCHARGE CHANNEL NR PORTAGE, MI",Stream,NA,04050003,NA,NA,NA,NA,42.21782009,-85.5783362,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106250,"PORTAGE CREEK AT MILHAM RD NR PORTAGE, MI",Stream,NA,04050003,21.3,sq mi,NA,NA,42.23059756,-85.5766701,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106300,"PORTAGE CREEK NEAR KALAMAZOO, MI",Stream,NA,04050003,22.4,sq mi,NA,NA,42.2461111,-85.575,24000,1,minutes,Interpolated from MAP.,NAD83,814.88,feet,0.01,feet,Level or other surveyed method.,NGVD29,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106400,"WEST FORK PORTAGE CREEK AT KALAMAZOO, MI",Stream,NA,04050003,18.7,sq mi,NA,NA,42.2444854,-85.6144495,24000,1,seconds,Interpolated from MAP.,NAD83,857.66,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106412,"W FK PORTAGE C DIV CA, STA 9, AT KALAMAZOO, MI",Stream,NA,04050003,NA,NA,NA,NA,42.24115256,-85.5927821,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106416,"WEST FORK PORTAGE CREEK NR KALAMAZOO, MI",Stream,NA,04050003,NA,NA,NA,NA,42.23948587,-85.5963933,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106420,"WEST FORK PORTAGE CREEK AT MOUTH AT KALAMAZOO, MI",Stream,NA,04050003,21.7,sq mi,NA,NA,42.24781936,-85.575282,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106500,"PORTAGE CREEK AT KALAMAZOO, MI",Stream,NA,04050003,46.8,sq mi,NA,NA,42.2742075,-85.5763942,24000,1,seconds,Interpolated from MAP.,NAD83,760.85,feet,0.09,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106505,"AXTELL CK AT PORTAGE CK CONFL (D7) AT KALAMAZOO,MI",Stream,NA,04050003,NA,NA,NA,NA,42.28119444,-85.57975,24000,0.1,seconds,Differentially corrected Global Positioning System.,NAD83,757.48,feet,0.1,feet,Differentially corrected Global Positioning System.,NAVD88,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106720,"SPRING BROOK AT 27TH ST AT RICHLAND JUNCTION, MI",Stream,NA,04050003,20.5,sq mi,NA,NA,42.4011495,-85.50417489,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106730,"SPRING BROOK AT CD AVE NR RICHLAND, MI",Stream,NA,04050003,22.4,sq mi,NA,NA,42.3836498,-85.5186191,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106750,"SPRING BROOK AT RIVERVIEW DRIVE NR EAST COOPER, MI",Stream,NA,04050003,31.1,sq mi,NA,NA,42.3567057,-85.5513969,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106770,"KALAMAZOO RIVER AT D AVENUE NR COOPER CENTER, MI",Stream,NA,04050003,1248,sq mi,NA,NA,42.37642705,-85.5777874,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04106850,"SILVER CREEK AT 19TH STREET NR PLAINWELL, MI",Stream,NA,04050003,20.5,sq mi,NA,NA,42.41725916,-85.590845,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04107710,"SAND CREEK AT 2ND STREET NEAR ALAMO, MI",Stream,NA,04050003,21.2,sq mi,NA,NA,42.35059204,-85.7452914,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04107740,"PINE CREEK AT 2ND AVENUE NEAR GOBLES, MI",Stream,NA,04050003,9.61,sq mi,NA,NA,42.41114625,-85.7708507,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,159,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04107750,"RUPERT LAKE OUTLET AT AB AVE NEAR PLAINWELL, MI",Stream,NA,04050003,5.27,sq mi,NA,NA,42.4147575,-85.738072,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04107770,"UNNAMED TRIBUTARY TO PINE CREEK NEAR ALAMO, MI",Stream,NA,04050003,7.08,sq mi,NA,NA,42.41809118,-85.703071,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,077,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108500,"KALAMAZOO RIVER NEAR FENNVILLE, MI",Stream,NA,04050003,1600,sq mi,NA,NA,42.59364079,-85.9841986,NA,1,seconds,Interpolated from MAP.,NAD83,586.51,feet,0.01,feet,Reported method of determination.,NGVD29,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108600,"RABBIT RIVER NEAR HOPKINS, MI",Stream,NA,04050003,71.4,sq mi,NA,NA,42.6422537,-85.7219681,24000,1,minutes,Interpolated from MAP.,NAD83,700,feet,5,feet,Interpolated from topographic map.,NGVD29,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",Stream,NA,04050003,1950,sq mi,NA,NA,42.65085976,-86.106703,24000,1,minutes,Interpolated from MAP.,NAD83,570.94,feet,0.08,feet,GNSS3 - Level 3 Quality Survey Grade Global Navigation Satellite System,NAVD88,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108690,"KALAMAZOO RIVER AT SAUGATUCK, MI",Stream,NA,04050003,2020,sq mi,NA,NA,42.6472473,-86.1980934,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,005,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108800,"MACATAWA RIVER AT STATE ROAD NEAR ZEELAND, MI",Stream,NA,04050002,65.8,sq mi,NA,NA,42.77919167,-86.0183722,24000,1,minutes,Interpolated from MAP.,NAD83,585.22,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,139,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04108898,"GRAND RIVER AT BROOKLYN, MI",Stream,NA,04050004,NA,NA,NA,NA,42.13888889,-84.3530556,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04109000,"GRAND RIVER AT JACKSON, MI",Stream,NA,04050004,174,sq mi,NA,NA,42.28364676,-84.4088483,24000,1,minutes,Interpolated from MAP.,NAD83,899.61,feet,0.01,feet,Level or other surveyed method.,NAVD88,US,26,075,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04109400,"WINNEWANA LAKE OUTLET NEAR WATERLOO, MI",Stream,NA,04050004,NA,NA,NA,NA,42.3475358,-84.1121742,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,161,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04109700,"PICKETT DRAIN AT HEENEY ROAD NEAR FITCHBURG, MI",Stream,NA,04050004,NA,NA,NA,NA,42.447258,-84.241629,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04110590,"BATTEESE CREEK NEAR WILLIAMSTON, MI",Stream,NA,04050004,NA,NA,NA,NA,42.44642496,-84.32941,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04110645,"HUNTOON CREEK AT BELLEVUE ROAD NEAR LESLIE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.4511475,-84.4274693,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04110650,"HUNTOON CREEK AT OLDS ROAD NEAR LESLIE, MI",Stream,NA,04050004,11.2,sq mi,NA,NA,42.436703,-84.4363577,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04110890,"SPRING BROOK NR CHARLESWORTH, MI",Stream,NA,04050004,NA,NA,NA,NA,42.45087097,-84.65914519,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04110900,"SPRING BROOK AT SPICERVILLE HWY NR EATON RAPIDS,MI",Stream,NA,04050004,57,sq mi,NA,NA,42.4925374,-84.68748149,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111000,"GRAND RIVER NEAR EATON RAPIDS, MI",Stream,NA,04050004,661,sq mi,NA,NA,42.5347591,-84.62303529,24000,3,seconds,Interpolated from MAP.,NAD83,852.32,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111280,"KALAMINK CREEK NR MILLVILLE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.54086846,-84.1774614,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111285,"KALAMINK C AT HOWELL RD NR WEBBERVILLE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.60003477,-84.1832962,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111300,"KALAMINK CREEK AT PARDEE RD NEAR WEBBERVILLE, MI",Stream,NA,04050004,16.5,sq mi,NA,NA,42.6730898,-84.1791308,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111400,"SQUAW CREEK AT ROWLEY ROAD NR WILLIAMSTON, MI",Stream,NA,04050004,6.08,sq mi,NA,NA,42.6939233,-84.2421897,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111402,"DOAN CREEK AT HOWELL ROAD NEAR DANSVILLE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.60059077,-84.26857839,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111405,"DIETZ CREEK AT HOWELL ROAD NEAR DANSVILLE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.60003495,-84.214409,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111410,"DOAN CREEK AT LINN ROAD NEAR WILLIAMSTON, MI",Stream,NA,04050004,54.8,sq mi,NA,NA,42.6742012,-84.2444118,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111500,"DEER CREEK NEAR DANSVILLE, MI",Stream,NA,04050004,16.3,sq mi,NA,NA,42.60920199,-84.3191359,24000,1,minutes,Interpolated from MAP.,NAD83,889.08,feet,0.01,feet,Reported method of determination.,NGVD29,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111610,"TRIBUTARY TO RED CEDAR RIVER NEAR WILLIAMSTON, MI",Stream,NA,04050004,1.2,sq mi,NA,NA,42.7011456,-84.2841358,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04111630,"COON CREEK AT SHERWOOD ROAD NEAR WILLIAMSTON, MI",Stream,NA,04050004,4.79,sq mi,NA,NA,42.7153122,-84.3005254,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04112000,"SLOAN CREEK NEAR WILLIAMSTON, MI",Stream,NA,04050004,9.34,sq mi,NA,NA,42.67586828,-84.3638605,24000,1,minutes,Interpolated from MAP.,NAD83,861.54,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04112500,"RED CEDAR RIVER AT EAST LANSING, MI",Stream,NA,04050004,355,sq mi,NA,NA,42.7272571,-84.4780317,24000,1,seconds,Interpolated from MAP.,NAD83,823.96,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04112700,"SYCAMORE CREEK AT HARPER ROAD NEAR MASON, MI",Stream,NA,04050004,39.5,sq mi,NA,NA,42.6111469,-84.46636349,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04112800,"MUD CREEK AT HAGADORN ROAD NEAR MASON, MI",Stream,NA,04050004,30.8,sq mi,NA,NA,42.625869,-84.4574744,24000,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04113000,"GRAND RIVER AT LANSING, MI",Stream,NA,04050004,1230,sq mi,NA,NA,42.75059039,-84.555257,24000,1,minutes,Interpolated from MAP.,NAD83,804.92,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,065,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04113240,"JOHN-EARL DRAIN (SS C) NR GRAND LEDGE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.75614615,-84.797211,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04113253,"GRAND RIVER AB DAM AT GRAND LEDGE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.76281285,-84.7624877,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04113254,"GRAND RIVER 10 FT BL DAM AT GRAND LEDGE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.7633684,-84.7624877,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04113255,"GRAND RIVER 75 FT BL DAM AT GRAND LEDGE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.7633684,-84.7630432,NA,1,seconds,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04113980,"SEBEWA CREEK AT EATON HWY NR SUNFIELD, MI",Stream,NA,04050004,NA,NA,NA,NA,42.7708679,-84.95138379,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,045,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04114000,"GRAND RIVER AT PORTLAND, MI",Stream,NA,04050004,1385,sq mi,NA,NA,42.85642289,-84.9122182,24000,1,minutes,Interpolated from MAP.,NAD83,704.52,feet,0.01,feet,Reported method of determination.,NAVD88,US,26,067,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04114250,"VERMILION CREEK NR LAINGSBURG, MI",Stream,NA,04050004,NA,NA,NA,NA,42.87169815,-84.3680302,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04114300,"MUD CREEK AT CUTLER RD NR BATH, MI",Stream,NA,04050004,NA,NA,NA,NA,42.85503268,-84.4410883,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04114400,"LOOKING GLASS RIVER AT DEWITT, MI",Stream,NA,04050004,234,sq mi,NA,NA,42.83975604,-84.5691486,NA,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04114495,"HUSTED & LANDENBURG DRAIN AT CLARK RD NR EAGLE, MI",Stream,NA,04050004,NA,NA,NA,NA,42.8142014,-84.7494331,24000,1,minutes,Interpolated from MAP.,NAD83,NA,NA,NA,NA,NA,NA,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
USGS-MI,USGS Michigan Water Science Center,USGS-04114500,"LOOKING GLASS RIVER AT HINMAN RD NEAR EAGLE, MI",Stream,NA,04050004,281,sq mi,NA,NA,42.829479,-84.7786013,24000,1,minutes,Interpolated from MAP.,NAD83,747.09,feet,0.01,feet,Reported method of determination.,NGVD29,US,26,037,NA,NA,NA,NA,NA,NA,NA,NA,NWIS
