OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityDepthHeightMeasure.MeasureValue,ActivityDepthHeightMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure.MeasureValue,ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,ActivityBottomDepthHeightMeasure.MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure.MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure.MeasureValue,ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,PreparationStartDate,ProviderName,ActivityStartDateTime,ActivityEndDateTime,Result
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01300796,Sample-Routine,Water,Surface Water,2013-07-25,11:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,8.3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2013-07-30,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2013-07-25T16:45:00Z,NA,8.3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200485,Sample-Routine,Water,Surface Water,2012-05-10,11:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Rising stage,Storm,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,8.1,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-05-14,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-05-10T16:00:00Z,NA,8.1
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200623,Sample-Routine,Water,Surface Water,2012-07-09,10:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Rising stage,Storm,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,7.4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-07-11,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-07-09T15:45:00Z,NA,7.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00303733,Sample-Routine,Water,Surface Water,2002-10-02,13:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, high stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,7,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-10-02T18:00:00Z,NA,7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00901562,Sample-Routine,Water,Surface Water,2009-09-09,10:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Van Dorn sampler,NA,Chloride,Total,11,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2009-09-09T15:00:00Z,NA,11
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01000041,Sample-Routine,Water,Surface Water,2009-10-27,11:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,10,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2009-11-04,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2009-10-27T16:45:00Z,NA,10
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200036,Sample-Routine,Water,Surface Water,2011-10-19,11:20:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,11,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-10-19T16:20:00Z,NA,11
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00403767,Sample-Routine,Water,Surface Water,2004-05-20,11:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,5,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2004-05-20T16:00:00Z,NA,5
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100455,Sample-Routine,Water,Surface Water,2011-08-10,11:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,9.6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-08-22,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-08-10T16:00:00Z,NA,9.6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00602554,Sample-Routine,Water,Surface Water,2006-08-29,10:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,9,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2006-08-29T15:30:00Z,NA,9
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00700801,Sample-Routine,Water,Surface Water,2007-04-26,13:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2007-04-26T18:00:00Z,NA,6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00303736,Sample-Routine,Water,Surface Water,2003-05-01,12:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2003-05-01T17:30:00Z,NA,4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00202727,Sample-Routine,Water,Surface Water,2002-04-16,11:40:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, high stage",Spring breakup,50,USGS parameter code 82398,Point sample,Peristaltic pump,NA,Chloride,Total,4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-04-16T16:40:00Z,NA,4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00801680,Sample-Routine,Water,Surface Water,2008-09-02,10:15:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,10,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2008-09-02T15:15:00Z,NA,10
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100229,Sample-Routine,Water,Surface Water,2011-05-18,11:25:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,4.3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-05-23,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-05-18T16:25:00Z,NA,4.3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100478,Sample-Routine,Water,Surface Water,2011-08-22,12:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,9.3,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-08-29,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-08-22T17:00:00Z,NA,9.3
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00901358,Sample-Routine,Water,Surface Water,2009-07-07,09:50:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Van Dorn sampler,NA,Chloride,Total,9,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2009-07-07T14:50:00Z,NA,9
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00801569,Sample-Routine,Water,Surface Water,2008-07-01,10:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,7,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2008-07-01T15:00:00Z,NA,7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00303734,Sample-Routine,Water,Surface Water,2002-10-09,12:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, high stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,7,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-10-09T17:30:00Z,NA,7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00900022,Sample-Routine,Water,Surface Water,2008-10-20,12:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,12,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2008-10-20T17:30:00Z,NA,12
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00701861,Sample-Routine,Water,Surface Water,2007-08-20,12:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,12,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2007-08-20T17:00:00Z,NA,12
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200409,Sample-Routine,Water,Surface Water,2012-04-25,11:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Falling stage,Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,7.9,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-05-02,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-04-25T16:45:00Z,NA,7.9
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00501713,Sample-Routine,Water,Surface Water,2005-08-17,14:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,8,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2005-08-17T19:00:00Z,NA,8
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100180,Sample-Routine,Water,Surface Water,2011-04-28,09:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Rising stage,Storm,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,5,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-05-02,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-04-28T14:30:00Z,NA,5
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200616,Sample-Routine,Water,Surface Water,2012-06-28,14:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),US D-95 Teflon bottle,NA,Chloride,Total,7.9,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-07-11,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-06-28T19:45:00Z,NA,7.9
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00202735,Sample-Routine,Water,Surface Water,2002-09-19,13:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,8,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-09-19T18:00:00Z,NA,8
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00701529,Sample-Routine,Water,Surface Water,2007-06-06,11:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Not determined,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2007-06-06T16:00:00Z,NA,6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200659,Sample-Routine,Water,Surface Water,2012-07-31,10:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Rising stage,Storm,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,9.2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2012-08-13,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2012-07-31T15:30:00Z,NA,9.2
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00202731,Sample-Routine,Water,Surface Water,2002-06-13,10:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, high stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-06-13T15:30:00Z,NA,6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00700800,Sample-Routine,Water,Surface Water,2007-04-16,13:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Falling stage,Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2007-04-16T18:00:00Z,NA,6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00102318,Sample-Routine,Water,Surface Water,2001-06-14,11:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,50,USGS parameter code 82398,Point sample,Peristaltic pump,NA,Chloride,Total,5,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2001-06-14T16:30:00Z,NA,5
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00202734,Sample-Routine,Water,Surface Water,2002-08-04,12:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, high stage",Routine sample,50,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Chloride,Total,6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,EPA method,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NWIS,2002-08-04T17:00:00Z,NA,6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00601481,Sample-Routine,Water,Surface Water,2006-05-23,10:15:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Chloride,Total,4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2006-05-23T15:15:00Z,NA,4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00303737,Sample-Routine,Water,Surface Water,2003-07-17,11:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,9,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2003-07-17T16:00:00Z,NA,9
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01000523,Sample-Routine,Water,Surface Water,2010-05-05,10:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, low stage",Routine sample,100,USGS parameter code 82398,Van Dorn sampler,Van Dorn sampler,NA,Chloride,Total,7,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2010-05-05T15:00:00Z,NA,7
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100334,Sample-Routine,Water,Surface Water,2011-06-23,11:25:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,Rising stage,Storm,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,7.4,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),2011-06-27,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-06-23T16:25:00Z,NA,7.4
USGS-MI,USGS Michigan Water Science Center,nwismi.01.00403768,Sample-Routine,Water,Surface Water,2004-07-20,10:00:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,4010,USGS parameter code 82398,Thief sample,Van Dorn sampler,NA,Chloride,Total,6,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2004-07-20T15:00:00Z,NA,6
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01100364,Sample-Routine,Water,Surface Water,2011-07-28,08:45:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,9,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-07-28T13:45:00Z,NA,9
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01002171,Sample-Routine,Water,Surface Water,2010-08-30,09:10:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,8,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2010-08-30T14:10:00Z,NA,8
USGS-MI,USGS Michigan Water Science Center,nwismi.01.01200080,Sample-Routine,Water,Surface Water,2011-11-07,13:30:00,EST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-04067648,NA,NA,"Stable, normal stage",Routine sample,70,USGS parameter code 82398,Grab sample  (dip),Grab sample,NA,Chloride,Total,9.2,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,99220,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan Department of Environmental Quality (MDEQ),NA,NA,Lower Reporting Limit,1,mg/l,NA,NWIS,2011-11-07T18:30:00Z,NA,9.2
